time,x,y,yaw
1765547017.0757375,0.1257002077409834,-0.01269015722445284,-0.07281387891235348
1765547017.1256716,0.12012355284926227,-0.012781009406243661,-0.07068441366873716
1765547017.177348,0.12474902525738031,-0.013109876209938285,-0.07328154019365381
1765547017.225649,0.130488122504271,-0.013510742683827605,-0.07539870466926499
1765547017.2757807,0.13530098305011207,-0.013879134418590046,-0.07864669195534321
1765547017.3258364,0.13941763751932348,-0.014067290920741339,-0.08069885804169967
1765547017.3755527,0.13755290263366604,-0.012638703506163217,-0.06589283780868167
1765547017.4256353,0.14332737628898004,-0.012996451490276145,-0.06963404575762897
1765547017.4756591,0.1480269974877996,-0.013326015063945762,-0.0734007425980093
1765547017.525847,0.14062960934977828,-0.01443893054417687,-0.0844483672571293
1765547017.5762992,0.14655648499466542,-0.014983259051741946,-0.0875201861828593
1765547017.6256719,0.15131019307399343,-0.01540191539037971,-0.09031095210194767
1765547017.683158,0.15605682544294336,-0.015827375087702353,-0.09264915202355498
1765547017.7256055,0.15001091114738105,-0.014463233327113995,-0.08880469538122704
1765547017.7756906,0.154755379776443,-0.014885796830791952,-0.09101895321396494
1765547017.8653572,0.16442476503788386,-0.015807741962859112,-0.09491268624654497
1765547017.875726,0.16562835333767495,-0.015921263884313294,-0.09528362505025681
1765547017.925581,0.17002375943458192,-0.016323196299525944,-0.09749439394413471
1765547017.9756432,0.16406147230515497,-0.015505151696475782,-0.10773432312220259
1765547018.025591,0.17019765665596595,-0.01617919371647413,-0.10829628569172421
1765547018.0756445,0.17444552601123953,-0.016643008473345242,-0.10896089084613171
1765547018.1653452,0.17391999906687572,-0.017786408604468198,-0.08976162906525073
1765547018.1762917,0.17559496283087875,-0.017912308902286414,-0.08965692782597376
1765547018.2256086,0.18034463043669194,-0.01834027994845524,-0.0889717821081513
1765547018.2836032,0.18455615802849962,-0.018725555494125655,-0.08814964409191708
1765547018.3258257,0.1792086347641857,-0.018994881136820838,-0.08848132300830021
1765547018.3756905,0.18414919360010168,-0.019435692432953962,-0.0877027212834631
1765547018.4255514,0.18849344763061548,-0.019819352057764382,-0.08661212639907834
1765547018.477339,0.19472619340212535,-0.020359070257246644,-0.08549299141994221
1765547018.5255518,0.19938562737665866,-0.020760834879190233,-0.08531836115573904
1765547018.5756614,0.1926902627781138,-0.021330583325109616,-0.0866175884359132
1765547018.6255405,0.19859077115236956,-0.02185326425954823,-0.0868599180974859
1765547018.6755714,0.202789419463984,-0.022215554221189752,-0.08735904938206493
1765547018.7255638,0.19850220522670026,-0.02061612314851517,-0.08763589224324599
1765547018.7756414,0.20341887728676716,-0.021062999617697198,-0.08735679679321857
1765547018.8653238,0.21270030660368724,-0.021847411887327195,-0.08761241139127202
1765547018.8755796,0.21386852835781284,-0.02194975938870328,-0.08776295724092073
1765547018.9255486,0.21827992613702216,-0.022292378488341976,-0.0887557996926534
1765547018.975598,0.21228788324084816,-0.020717955272589243,-0.10583733769103258
1765547019.025533,0.21835996467878052,-0.02135775582202587,-0.1063372198507657
1765547019.0755644,0.22304349463331918,-0.021857668282763306,-0.10678063800377907
1765547019.1255326,0.21796191587863864,-0.021589122265731214,-0.09270901889033774
1765547019.175613,0.22247883578982824,-0.02198602808990447,-0.09346917331780365
1765547019.2256796,0.22729394580421186,-0.022438396331719443,-0.09427159996882487
1765547019.275605,0.2328870041760959,-0.02300822787514969,-0.09510756339945552
1765547019.3255236,0.2294452025349008,-0.02568373667949566,-0.09425411050908547
1765547019.3757064,0.23400071955031843,-0.026112842531102118,-0.09546683093161173
1765547019.4255102,0.239457277586115,-0.026645652242216128,-0.09654368602645563
1765547019.4756377,0.24375568873899056,-0.027090209013972265,-0.09693768276569484
1765547019.5653925,0.24386101475924649,-0.02812219429857613,-0.09585096017778823
1765547019.575567,0.24528505885068475,-0.028274722003564796,-0.09585995686406243
1765547019.6653335,0.25463230088624,-0.029147534733175093,-0.09514420071652492
1765547019.675658,0.2558049662380154,-0.029259109584934804,-0.0951207329059381
1765547019.7254891,0.2601468590828518,-0.029613582422827703,-0.09451590539640514
1765547019.7755678,0.2547776063374023,-0.027168695991941025,-0.09354805509026065
1765547019.8254805,0.26060554730085583,-0.027686052144312683,-0.09278031976228737
1765547019.875557,0.2649461555416121,-0.02806322091005398,-0.0925047383754498
1765547019.9254832,0.2604207493684021,-0.027913585569846598,-0.09404276290723403
1765547019.9755085,0.2664411191542957,-0.028466438958787196,-0.09406327660155768
1765547020.0254579,0.2712563987543632,-0.02892002923116662,-0.09418481804601901
1765547020.0755801,0.2750722408816234,-0.029299898922920647,-0.09375790774924501
1765547020.1256363,0.28005385930718535,-0.02978545277881487,-0.09370608420142579
1765547020.1756604,0.2754314811164204,-0.029593315717504592,-0.09456878624463491
1765547020.2254765,0.27987234963260016,-0.030037493888293094,-0.09434991649473459
1765547020.2757745,0.28603415007345995,-0.03063013563108724,-0.09409268660251253
1765547020.3653643,0.2832602575353585,-0.030608557822333876,-0.09351657998653262
1765547020.3754818,0.28441356174935556,-0.03071683283704703,-0.09338669388353034
1765547020.4254577,0.2885417682530525,-0.031086077670401766,-0.09329490429239135
1765547020.4756033,0.29302287102466845,-0.03150425118346403,-0.09288865017020462
1765547020.565297,0.2905034132251014,-0.032565907158401075,-0.10727680367628495
1765547020.5755363,0.2914615209852565,-0.03266950576388226,-0.10704739565765178
1765547020.6653497,0.3003459875364941,-0.033622348200499357,-0.10506767323380646
1765547020.6754346,0.30193090921010446,-0.033786604972658646,-0.10485998352339926
1765547020.7254074,0.3064638773144778,-0.034239377300771076,-0.10387835436875589
1765547020.7755115,0.3013884095441313,-0.03117435993726255,-0.08889918390891136
1765547020.8653562,0.31085895096131266,-0.03200210400895481,-0.08630745438690919
1765547020.8754964,0.3117631114143304,-0.032081147192870814,-0.08600598441689944
1765547020.965326,0.30935585846527036,-0.032334626808305234,-0.1017950107930879
1765547020.9755049,0.3105535988243796,-0.032456824020618814,-0.10172934461647827
1765547021.025381,0.31525248445309995,-0.032935262694553526,-0.10143001095852082
1765547021.0825584,0.31926857581190077,-0.03334618969832859,-0.10057703713955611
1765547021.1253567,0.3242781071046937,-0.03385456186830945,-0.10077513118351032
1765547021.1754904,0.31901021541123664,-0.03360654912364538,-0.08718632207142672
1765547021.2653518,0.32900767940936726,-0.034417660920871083,-0.08914831858803594
1765547021.27538,0.3299802825165563,-0.0345039908402037,-0.0893927492541842
1765547021.3253586,0.3348544596874435,-0.03494006390419689,-0.09109945241016604
1765547021.3796313,0.3317240510131961,-0.03395590035710679,-0.09024613421903209
1765547021.4253964,0.33620713981881867,-0.034364058627830596,-0.09150365102280648
1765547021.475341,0.3406059152902983,-0.034767772196048624,-0.09413193393714131
1765547021.5653594,0.3375179507693976,-0.03426850131646686,-0.09436671554055334
1765547021.5753953,0.3385324262453311,-0.034381560925842776,-0.09462872914922828
1765547021.665346,0.34699996969162394,-0.03519512886225089,-0.09675450505686051
1765547021.6753414,0.34918322451760514,-0.03540336455916445,-0.0970129382420049
1765547021.725357,0.3445092116995304,-0.03608069309819768,-0.09632098281472777
1765547021.7754776,0.34630324853946376,-0.036507848746175464,-0.09762381344644992
1765547021.8653245,0.355659332049935,-0.037473064393190904,-0.09940500756968508
1765547021.87539,0.3565534596968119,-0.03756215632750917,-0.09954858813663257
1765547021.9253695,0.3496521651804972,-0.03687259424965587,-0.09828235362317898
1765547021.9756691,0.355587227384119,-0.037470921319719394,-0.09894049115761634
1765547022.025302,0.3604211606252076,-0.0379497481891998,-0.09879198016971061
1765547022.07538,0.3662248391405985,-0.03855182825162199,-0.09800906560294291
1765547022.1253035,0.35909415106106585,-0.0380165004037433,-0.11193855902318965
1765547022.1814804,0.3636811242070949,-0.03850376478565806,-0.11059509163110208
1765547022.225282,0.3676947703225396,-0.03901419135096329,-0.10899626622900901
1765547022.2753305,0.37299410523755894,-0.03959404673107094,-0.10796985793879879
1765547022.3653588,0.3825816819918277,-0.04057182850134372,-0.10634508711410628
1765547022.3753688,0.372092645780569,-0.03725360270988601,-0.09425804045694076
1765547022.4252615,0.3764303347810428,-0.037699778757637636,-0.09499392606875938
1765547022.4765348,0.382141700645149,-0.03807887365545082,-0.09644637287273021
1765547022.5252907,0.38647879506776966,-0.03849790650729664,-0.09795533451164506
1765547022.5752869,0.39048157398954786,-0.038890821825581845,-0.10068761560309648
1765547022.665342,0.38967115235255295,-0.03916170273468946,-0.10382220635823643
1765547022.6753006,0.39057329807430835,-0.0392552299045054,-0.1041965882615208
1765547022.7653508,0.3992849735715242,-0.040135807545250736,-0.1103314387015648
1765547022.775274,0.3916890895140945,-0.038709576289092634,-0.10685385081315722
1765547022.825298,0.39626130316697633,-0.039190648011536766,-0.10969929728218085
1765547022.87532,0.4006857847588852,-0.03966889591547607,-0.1139723211744333
1765547022.9251137,0.40692927777627647,-0.040399991877784314,-0.11760842308456804
1765547022.9751573,0.4117288800217225,-0.040965121991606915,-0.12289726988179996
1765547023.0653484,0.4072075094672222,-0.03935307931904715,-0.1261045897816685
1765547023.0752957,0.40811730552301856,-0.03946664278361771,-0.1272198249595693
1765547023.1653569,0.41662781123296877,-0.04054595166028094,-0.13979903013415818
1765547023.1752427,0.4046740531901249,-0.03990122838582999,-0.13080120570106601
1765547023.225223,0.40939620056211273,-0.04056969210623913,-0.13698005386272494
1765547023.275367,0.41417531140488956,-0.041233099575522826,-0.14496409678647224
1765547023.3660297,0.41023557088661583,-0.03987907335267764,-0.12768791832333978
1765547023.3752933,0.411097131429428,-0.03999325846363451,-0.12874587138606783
1765547023.4653318,0.4199823547659311,-0.04121342625623543,-0.14114414902250072
1765547023.4752254,0.42109492677394456,-0.04136962744292866,-0.14220405891249316
1765547023.5252001,0.4255858066003704,-0.04201313281992457,-0.14910116900479914
1765547023.5752866,0.4188288918398482,-0.04203088973417932,-0.1572694961820626
1765547023.6252065,0.4234238141004768,-0.042847528920139745,-0.16350583472813868
1765547023.6752474,0.42812302101992733,-0.04362852268715965,-0.17101816918757734
1765547023.7657511,0.42700962040188084,-0.04222389210531456,-0.1496316039639884
1765547023.7752225,0.42789892441589367,-0.0423629993460729,-0.151008125611662
1765547023.8251839,0.43174550821191177,-0.042887850061332514,-0.15893776058959258
1765547023.8752563,0.4378458416567762,-0.04390079851633135,-0.16675709221530938
1765547023.9251924,0.44228743395278625,-0.04467798865278119,-0.17451387527834503
1765547023.9752133,0.4468099331504887,-0.0454718221612289,-0.1836825870208256
1765547024.0653367,0.4428152585350811,-0.047806517392765584,-0.19896092311784622
1765547024.0752077,0.44368239122477693,-0.04797927984092679,-0.20031305082440237
1765547024.1603634,0.4518475552853766,-0.049671296701145194,-0.21357469885190417
1765547024.17518,0.44169295509558343,-0.04776701292481373,-0.2144233673991123
1765547024.2251494,0.44627702850132295,-0.04872057988994507,-0.22108062512333387
1765547024.275215,0.4507268645616864,-0.049835960576088384,-0.22914544280111876
1765547024.3251476,0.45688131591244324,-0.05131158509619405,-0.2356653194318219
1765547024.3766506,0.4616121256649893,-0.052439738643304847,-0.2430076646388336
1765547024.4653368,0.4587626029164963,-0.053276276178362,-0.24664531294714503
1765547024.4752462,0.4598099260324804,-0.05353641287328159,-0.24862153841098739
1765547024.5251267,0.464200305604081,-0.054650447142687374,-0.25958031438942236
1765547024.5751958,0.4595302712514354,-0.0514974761358365,-0.24241199779170294
1765547024.6251307,0.46523192377773237,-0.05273732939235187,-0.2579665902592236
1765547024.675142,0.4697885591432083,-0.05394986419668317,-0.27720321670488196
1765547024.7251341,0.47367308284870696,-0.055119713988877626,-0.30212719146326866
1765547024.775604,0.4785333793443666,-0.05641654246075135,-0.32177673713976707
1765547024.8251052,0.47211202014337256,-0.0546972598601859,-0.30584231506564846
1765547024.8751621,0.47683633526392016,-0.056577577290523484,-0.31956820193851165
1765547024.965371,0.48611352229970417,-0.060057782230918386,-0.33355072340848413
1765547024.9750469,0.47499014677292745,-0.05728105808818477,-0.2995594585301281
1765547025.0654125,0.48393726832073036,-0.060383689787689154,-0.30469723094713574
1765547025.075046,0.48501004442870943,-0.060721309164464325,-0.30463233983337074
1765547025.1251116,0.48951296186756305,-0.062138184761862204,-0.30461834760101614
1765547025.1750674,0.4935847849536982,-0.06343817496280348,-0.3051585934698723
1765547025.2250857,0.4886532539679639,-0.0636995511168455,-0.3129901160652385
1765547025.2750745,0.4933507074239326,-0.0652198055976504,-0.31547344758856793
1765547025.3251107,0.4970433806429929,-0.06636330137553721,-0.31872763866941417
1765547025.375873,0.49154206154143454,-0.06529203786631672,-0.3189556766929125
1765547025.4250703,0.4960547627291877,-0.06677006701164755,-0.3225246275311555
1765547025.4750834,0.5009601391985126,-0.06841504629045715,-0.32831844702270796
1765547025.5655599,0.49902043399676366,-0.06759924916517882,-0.3294408724520403
1765547025.574951,0.49986503060928866,-0.06788342220674073,-0.33024700825224823
1765547025.6250594,0.5037070517754895,-0.06923326683259586,-0.3352335891758628
1765547025.6751413,0.5096524668708008,-0.07133044722325277,-0.339384288576844
1765547025.7250469,0.5137890365752288,-0.07280814557053533,-0.3434721108245051
1765547025.7750819,0.5180383990094004,-0.07432772768140306,-0.349178338411414
1765547025.865323,0.5169098811505595,-0.0723501675668768,-0.3474738031089704
1765547025.875114,0.5177543963009513,-0.07265495757669314,-0.3482961499597636
1765547025.965369,0.5259037022982737,-0.07563724579015568,-0.35697325794029533
1765547025.9750574,0.5158147825981867,-0.07330168187109327,-0.3482997871087654
1765547026.0250988,0.5201710281730852,-0.07487965184705936,-0.3529503500187489
1765547026.0750918,0.5248207958356444,-0.0766310840679879,-0.35779273214866714
1765547026.125027,0.5300490476483564,-0.0786289120719551,-0.36125514338075165
1765547026.175255,0.534378665729646,-0.08025947580751824,-0.3646655035301582
1765547026.26535,0.5328562796500877,-0.08080525329661871,-0.3604269909394226
1765547026.2751453,0.5336998011846097,-0.08112239994362988,-0.3609337348210095
1765547026.3249998,0.5379537328149743,-0.08272790384128317,-0.3632708462609972
1765547026.375026,0.5359706422361715,-0.07915514177075442,-0.3592883317068104
1765547026.4249961,0.5405767421861545,-0.0809262697244856,-0.3607348002970559
1765547026.4750087,0.5451176543527745,-0.08264374304432152,-0.36272047251468226
1765547026.5653443,0.5542293026407037,-0.08606709124037983,-0.36642912382418386
1765547026.575056,0.544748577480908,-0.08170163844303593,-0.3633479864923854
1765547026.624984,0.5484826555594404,-0.08308914856676694,-0.36608876488865844
1765547026.6751795,0.5524627694421,-0.08458411472331773,-0.37062885226057657
1765547026.7657907,0.5519558316079163,-0.08446779600855954,-0.3717826154536188
1765547026.7749705,0.5527208111566272,-0.08476286065402842,-0.37249592940085235
1765547026.8653357,0.5615152501803715,-0.08824389015179893,-0.3809474662929083
1765547026.8750367,0.5625470437677432,-0.0886555065908598,-0.38179237814905853
1765547026.9249682,0.56673153696902,-0.0903356135168191,-0.3874410180915023
1765547026.9749842,0.562516850704002,-0.08587862361406863,-0.3839531561519737
1765547027.0249848,0.5670858058962135,-0.08771594269179431,-0.3898366803913565
1765547027.0749676,0.571604977282872,-0.08957433867068572,-0.3973010380245107
1765547027.1658773,0.5703763021056011,-0.08982658887754422,-0.39710303906545297
1765547027.1749473,0.5711547436646738,-0.09014786131020126,-0.39829673422170503
1765547027.2249365,0.5744672742095736,-0.09160531203533451,-0.40405133694275563
1765547027.2749715,0.5786484003194305,-0.09327865207683059,-0.41370762426493796
1765547027.3257463,0.5836354625392124,-0.09547119030172257,-0.42097668752225154
1765547027.3749838,0.5887255903240513,-0.09779111665917817,-0.43042788981844515
1765547027.4249282,0.585924742757144,-0.09664204500123777,-0.424630734186674
1765547027.47596,0.5904432669388362,-0.09869069284565907,-0.4342632762479592
1765547027.5603786,0.597398094464068,-0.10199210357537998,-0.4524896645259416
1765547027.5749502,0.5948180855029388,-0.09899605514836742,-0.43637564791126954
1765547027.6249206,0.5989849264450133,-0.10091995075121776,-0.44759712708001076
1765547027.6749792,0.6028926828903322,-0.10273388572452712,-0.46233908049420147
1765547027.7252045,0.6078212584229256,-0.10518917593374891,-0.47604858614499557
1765547027.7749755,0.6057047982723657,-0.1020371257650896,-0.46996118912263823
1765547027.8249547,0.6101619512828045,-0.10411147848327927,-0.482606579387282
1765547027.8748775,0.6140902928901726,-0.106280973494866,-0.4977450652769596
1765547027.925,0.617983777265032,-0.10840999783476654,-0.5151972345990978
1765547027.9771392,0.6225183836050066,-0.11096029494734234,-0.5301751178178761
1765547028.024861,0.6189054104541393,-0.11014206599892626,-0.5120739122753828
1765547028.074955,0.6226056955337573,-0.11233238130260682,-0.5279216974542825
1765547028.1250517,0.6279090175475273,-0.11544276216302045,-0.5423696046336246
1765547028.175126,0.6245466866556985,-0.11120265259321277,-0.5174982765345906
1765547028.26528,0.6308410663313475,-0.11427908889556113,-0.5464304563019792
1765547028.2748694,0.6317693304837647,-0.11483553436079048,-0.5502913262411068
1765547028.325357,0.6356174144358802,-0.11719685575968357,-0.5756583219445277
1765547028.3749475,0.6323411501951497,-0.1150143569901975,-0.5631969723260403
1765547028.4653296,0.6402371956535641,-0.12034959331209533,-0.6016303084260377
1765547028.4749405,0.6409565054260262,-0.12083584472233444,-0.6055476032832016
1765547028.5653367,0.6395540129388205,-0.11984632676760672,-0.5991512615853465
1765547028.5749967,0.640473911836037,-0.12047147446864763,-0.6037975349822676
1765547028.624823,0.6441047327025748,-0.12310898704456445,-0.6282789603061163
1765547028.6749108,0.647677842631895,-0.1256851419393731,-0.6567453245081787
1765547028.724816,0.6521080636314388,-0.1291035613457492,-0.6808137869627247
1765547028.7749703,0.647796878734076,-0.12578931094973558,-0.6385840902858483
1765547028.8248274,0.6515333874135267,-0.12856366339837044,-0.6672897125254824
1765547028.8748984,0.6558317733553204,-0.13221200506085976,-0.6908104642263491
1765547028.9248674,0.6594176512024614,-0.1351725124634067,-0.713315365712878
1765547028.9748957,0.6533032737161898,-0.13079993772193904,-0.694733881180796
1765547029.0248778,0.6573059995310653,-0.1341661266676341,-0.7183250397784686
1765547029.0749025,0.6608838046229975,-0.13750982503215978,-0.7408289630017689
1765547029.1248255,0.6641945868873699,-0.14051943090542132,-0.766430661004452
1765547029.1748502,0.6571915024786842,-0.13899010551161067,-0.7541852632023222
1765547029.2248318,0.6609029445269333,-0.14251700190624172,-0.7824974223006879
1765547029.274856,0.6639803570901937,-0.14577049295029165,-0.8076062444747829
1765547029.3247926,0.6680434784674771,-0.1502638543142903,-0.830326875876103
1765547029.3748794,0.6632533316227799,-0.14459097471292723,-0.7892062884810326
1765547029.424775,0.6659453125437471,-0.1473863572404666,-0.8123098028008109
1765547029.4748132,0.6700465146644614,-0.15194544559426967,-0.835440715132761
1765547029.5246735,0.6730447543180417,-0.15527139777110935,-0.862188374185759
1765547029.574852,0.6694874610866204,-0.14946145800610652,-0.8342282934713751
1765547029.624783,0.6733427227009388,-0.1538880538782953,-0.8557144716990916
1765547029.674786,0.6763225662535983,-0.1573574541634979,-0.8802139425555938
1765547029.7247794,0.6796598930459309,-0.16137706128141233,-0.9011754095047562
1765547029.7748399,0.6740695921607217,-0.1553764616997685,-0.8757082076871141
1765547029.82476,0.6769690708001734,-0.15880562701629708,-0.900401264949847
1765547029.8748467,0.6802548525142104,-0.16333578078948902,-0.9204095164058866
1765547029.92479,0.6830022304596688,-0.16694318523716492,-0.9399231423488222
1765547029.9748204,0.6853092049238664,-0.17029203385568464,-0.9642105516719917
1765547030.0247335,0.6844884185507094,-0.16720884751878087,-0.955899021643142
1765547030.0748029,0.6871359591094145,-0.17136296342035623,-0.977331665271559
1765547030.124759,0.6897429392917958,-0.17523774274640228,-1.0022001338947697
1765547030.1748705,0.6897250635166123,-0.17189731356713964,-0.9695907519670263
1765547030.2260125,0.6925334134266795,-0.1757368639564405,-0.9853679206514989
1765547030.2748544,0.6952641261923856,-0.17988845179035276,-1.0109406270377548
1765547030.3603575,0.699476518743811,-0.18702108449552837,-1.0493033083638865
1765547030.3748798,0.6964899888240533,-0.18041009913091077,-1.013107711342723
1765547030.4653375,0.7010885854471964,-0.18815156528508273,-1.05491219296086
1765547030.4747531,0.7016462458605714,-0.18911632982396687,-1.059017223316333
1765547030.5247102,0.7040212596491352,-0.19332160466841333,-1.0855954844729798
1765547030.5747857,0.7014298422982111,-0.18929493607657719,-1.0578467974219241
1765547030.6653469,0.7058618190672141,-0.19746046784534144,-1.1038617707642113
1765547030.674757,0.7062549526199242,-0.1982180468071746,-1.1095864016079553
1765547030.7653816,0.7099909408970899,-0.20623011334342892,-1.1525112525515089
1765547030.7747753,0.7051430459114844,-0.19964507195097003,-1.108738364620486
1765547030.8247156,0.7072633824129151,-0.20384196473017047,-1.1343345643100526
1765547030.874756,0.7088872892594126,-0.20785742763417295,-1.156766157125196
1765547030.9653797,0.7066381360286378,-0.20686061553461343,-1.1487994797130956
1765547030.9747279,0.7069916475894992,-0.20761199241479036,-1.153636792296239
1765547031.065339,0.7104290790377364,-0.21605471875420937,-1.1923109960651814
1765547031.0747173,0.7108209327877988,-0.21702607982749855,-1.1963096900944674
1765547031.1246755,0.7124420699432727,-0.22118895359121105,-1.2251404225308418
1765547031.1751032,0.712389773585804,-0.21815154041131227,-1.204145363548673
1765547031.224757,0.7143289139060456,-0.22314091406956363,-1.2269761582669505
1765547031.2747886,0.7158381459645635,-0.22784905853796694,-1.25182913499503
1765547031.3653536,0.7184285798334468,-0.23610647822715228,-1.2928851547631806
1765547031.3747308,0.7146961303727831,-0.2270101361976202,-1.2482306124113134
1765547031.4246426,0.7161911346565688,-0.23140531974227568,-1.2758135415431109
1765547031.4746995,0.7173585336329985,-0.23558302091761907,-1.2995521759422093
1765547031.5260832,0.7189090826955036,-0.2411180437306296,-1.329169263117165
1765547031.574791,0.7202777726172708,-0.24602912621685663,-1.3543325371957429
1765547031.6246192,0.7180121214331953,-0.23850630519814525,-1.309556517604558
1765547031.6747015,0.7190837133388692,-0.24271368373914048,-1.3389611230915568
1765547031.7246058,0.7201383870790474,-0.2471225241357661,-1.3629063908816816
1765547031.7746792,0.7166680711318514,-0.24409815406739746,-1.349482082731087
1765547031.824663,0.71756766862598,-0.24862693864015462,-1.3743775593298244
1765547031.8746865,0.7184723262190653,-0.25327242109794634,-1.3931542754526252
1765547031.9603715,0.7198500480365516,-0.26255845316272647,-1.4270276618665376
1765547031.974692,0.7175456075969424,-0.2542307532152208,-1.3908693515285042
1765547032.065343,0.7187527552375635,-0.2626059573273661,-1.420287062727228
1765547032.074699,0.7189189727270437,-0.2636741219608978,-1.4235970759195022
1765547032.1244974,0.7195948108891409,-0.26830554203870266,-1.4441957851886695
1765547032.1748939,0.719608864731357,-0.26426677390862163,-1.4301788395768338
1765547032.2245975,0.7200371400469139,-0.26791483972379593,-1.4429780016053992
1765547032.274661,0.7205980403489527,-0.27252008737886446,-1.4595389981736873
1765547032.3659363,0.7154635588846949,-0.27576254017773955,-1.471557964433688
1765547032.374674,0.7155571725272354,-0.27656447274861634,-1.4736225427404543
1765547032.4653327,0.7155293692636521,-0.27805992800258633,-1.49489697811174
1765547032.4747212,0.7155888031459292,-0.27881335636681237,-1.4966550748971201
1765547032.5245461,0.7158167476944367,-0.2819732095412468,-1.5060016259165008
1765547032.5746353,0.7160835467958977,-0.2864394988831201,-1.516787441476262
1765547032.665359,0.7132950282450922,-0.2922903493643674,-1.5323610631250928
1765547032.6746826,0.7133303700085014,-0.29315653191404856,-1.5339202645970151
1765547032.7655423,0.710650753399734,-0.29295543288819204,-1.5063607160970989
1765547032.7746215,0.7107094913791127,-0.2939963149341595,-1.5077108682837346
1765547032.8244703,0.7109464318200782,-0.2986610802671341,-1.5144011552506638
1765547032.8745878,0.7112075757397629,-0.3030992759904896,-1.52170855025508
1765547032.9654055,0.709387108308634,-0.30269725081964394,-1.556442158190217
1765547032.974622,0.7094202442609814,-0.3035443207760897,-1.557615753385116
1765547033.0653453,0.7094364027030864,-0.31230515911110207,-1.5703775716179469
1765547033.0745955,0.7094385643766961,-0.31332050589437205,-1.571447994432867
1765547033.1245646,0.7094317587702296,-0.3178231418605404,-1.5806834407399584
1765547033.1745992,0.7078210813791567,-0.3115845972393658,-1.5549432316891276
1765547033.2244296,0.7078916664580416,-0.31650612835971875,-1.5628132351524255
1765547033.2746205,0.7079621845413253,-0.3210390092965989,-1.573122147977661
1765547033.3603654,0.707881777631856,-0.3305706760585118,-1.5874335182729276
1765547033.3745146,0.7069058524589382,-0.32321467063699477,-1.5916236631481204
1765547033.4653358,0.7064814503931476,-0.3319553015551625,-1.6063010920783674
1765547033.4745696,0.7064449105490747,-0.3330366229322729,-1.6074274531559913
1765547033.5245054,0.7062792876857918,-0.3375510168408102,-1.6141003519001655
1765547033.5745175,0.7041994803003502,-0.32981257719138957,-1.5860703605358106
1765547033.6653564,0.7040038041232107,-0.3382464919542116,-1.5951163391106504
1765547033.6745691,0.7039847270125545,-0.3391052959521005,-1.595952235561779
1765547033.7659607,0.7046982618950723,-0.33772706701883193,-1.5944860275340798
1765547033.7745914,0.7046765984167083,-0.33871996085143785,-1.595124744143206
1765547033.8245966,0.7045644838719481,-0.34341521073129033,-1.6011203138917214
1765547033.8744907,0.704368470237872,-0.3497617828716199,-1.606057111332972
1765547033.9244866,0.7041968354643048,-0.35479499738349946,-1.6110593455470081
1765547033.9745262,0.7040155306052126,-0.35898039477313,-1.6158561732290573
1765547034.0244732,0.7027403542066882,-0.35195903959796243,-1.6100507669551973
